__time,/count,/rtt
1694534681.891080,485000.000000000,4270.000000000
1694534681.941153,486000.000000000,4323.000000000
1694534681.989375,487000.000000000,4583.000000000
1694534682.039159,488000.000000000,4063.000000000
1694534682.089288,489000.000000000,3959.000000000
1694534682.138241,490000.000000000,4271.000000000
1694534682.187732,491000.000000000,3698.000000000
1694534682.237158,492000.000000000,4115.000000000
1694534682.287064,493000.000000000,4271.000000000
1694534682.338011,494000.000000000,4219.000000000
1694534682.387600,495000.000000000,4479.000000000
1694534682.436903,496000.000000000,4167.000000000
1694534682.488818,497000.000000000,4271.000000000
1694534682.537943,498000.000000000,4115.000000000
1694534682.590084,499000.000000000,3854.000000000
1694534682.638742,500000.000000000,35574.000000000
1694534682.690763,501000.000000000,32241.000000000
1694534682.741741,502000.000000000,3594.000000000
1694534682.792006,503000.000000000,4063.000000000
1694534682.842037,504000.000000000,4063.000000000
1694534682.894198,505000.000000000,3698.000000000
1694534682.945599,506000.000000000,4375.000000000
1694534682.996210,507000.000000000,4271.000000000
1694534683.046521,508000.000000000,4688.000000000
1694534683.097245,509000.000000000,4843.000000000
1694534683.150094,510000.000000000,3646.000000000
1694534683.200304,511000.000000000,9271.000000000
1694534683.253030,512000.000000000,4948.000000000
1694534683.304529,513000.000000000,3907.000000000
1694534683.357057,514000.000000000,4531.000000000
1694534683.417955,515000.000000000,4219.000000000
1694534683.458732,516000.000000000,4323.000000000
1694534683.516420,517000.000000000,4323.000000000
1694534683.564199,518000.000000000,4115.000000000
1694534683.616413,519000.000000000,3959.000000000
1694534683.668068,520000.000000000,4636.000000000
1694534683.720188,521000.000000000,3802.000000000
1694534683.772447,522000.000000000,4323.000000000
1694534683.823921,523000.000000000,4636.000000000
1694534683.876982,524000.000000000,4063.000000000
1694534683.927917,525000.000000000,4323.000000000
1694534683.984811,526000.000000000,4011.000000000
1694534684.034059,527000.000000000,3959.000000000
1694534684.089013,528000.000000000,4480.000000000
1694534684.139733,529000.000000000,3959.000000000
1694534684.193600,530000.000000000,3959.000000000
1694534684.246245,531000.000000000,4062.000000000
1694534684.299473,532000.000000000,4479.000000000
1694534684.350993,533000.000000000,3542.000000000
1694534684.405708,534000.000000000,4428.000000000
1694534684.457691,535000.000000000,3854.000000000
1694534684.511341,536000.000000000,4479.000000000
1694534684.566072,537000.000000000,4271.000000000
1694534684.618033,538000.000000000,4688.000000000
1694534684.672611,539000.000000000,3646.000000000
1694534684.725774,540000.000000000,3802.000000000
1694534684.780877,541000.000000000,3334.000000000
1694534684.834956,542000.000000000,4323.000000000
1694534684.888222,543000.000000000,3907.000000000
1694534684.942655,544000.000000000,4010.000000000
1694534684.996344,545000.000000000,4063.000000000
1694534685.050046,546000.000000000,3959.000000000
1694534685.103522,547000.000000000,4375.000000000
1694534685.158442,548000.000000000,4583.000000000
1694534685.213515,549000.000000000,4688.000000000
1694534685.268878,550000.000000000,4271.000000000
1694534685.321780,551000.000000000,4740.000000000
1694534685.376913,552000.000000000,4219.000000000
1694534685.431285,553000.000000000,4115.000000000
1694534685.491312,554000.000000000,4115.000000000
1694534685.541861,555000.000000000,4479.000000000
1694534685.597932,556000.000000000,4167.000000000
1694534685.652076,557000.000000000,4218.000000000
1694534685.709757,558000.000000000,4219.000000000
1694534685.762854,559000.000000000,4166.000000000
1694534685.817127,560000.000000000,4531.000000000
1694534685.873568,561000.000000000,9063.000000000
1694534685.930423,562000.000000000,4271.000000000
1694534685.984767,563000.000000000,4063.000000000
1694534686.040106,564000.000000000,4688.000000000
1694534686.095181,565000.000000000,4219.000000000
1694534686.150716,566000.000000000,4375.000000000
1694534686.208216,567000.000000000,4115.000000000
1694534686.263986,568000.000000000,3907.000000000
1694534686.319920,569000.000000000,3958.000000000
1694534686.374805,570000.000000000,5156.000000000
1694534686.432635,571000.000000000,4375.000000000
1694534686.490451,572000.000000000,4636.000000000
1694534686.544847,573000.000000000,4166.000000000
1694534686.600951,574000.000000000,4011.000000000
1694534686.661752,575000.000000000,3750.000000000
1694534686.718166,576000.000000000,4687.000000000
1694534686.773562,577000.000000000,4011.000000000
1694534686.830924,578000.000000000,4271.000000000
1694534686.888996,579000.000000000,4792.000000000
1694534686.944703,580000.000000000,4792.000000000
1694534687.003149,581000.000000000,4428.000000000
1694534687.060606,582000.000000000,4218.000000000
1694534687.117319,583000.000000000,3750.000000000
1694534687.174321,584000.000000000,4271.000000000
1694534687.230947,585000.000000000,4427.000000000
1694534687.287427,586000.000000000,4584.000000000
1694534687.346694,587000.000000000,4740.000000000
1694534687.403528,588000.000000000,4428.000000000
1694534687.461436,589000.000000000,4062.000000000
1694534687.532795,590000.000000000,4375.000000000
1694534687.576302,591000.000000000,4688.000000000
1694534687.635084,592000.000000000,4375.000000000
1694534687.693337,593000.000000000,4271.000000000
1694534687.751496,594000.000000000,4584.000000000
1694534687.808975,595000.000000000,4323.000000000
1694534687.868569,596000.000000000,4323.000000000
1694534687.925291,597000.000000000,4427.000000000
1694534687.984813,598000.000000000,3750.000000000
1694534688.043112,599000.000000000,4271.000000000
1694534688.101335,600000.000000000,5052.000000000
1694534688.159456,601000.000000000,3803.000000000
1694534688.218454,602000.000000000,4583.000000000
1694534688.278012,603000.000000000,3854.000000000
1694534688.337004,604000.000000000,4063.000000000
1694534688.397546,605000.000000000,3958.000000000
1694534688.455150,606000.000000000,4792.000000000
1694534688.514197,607000.000000000,3854.000000000
1694534688.573748,608000.000000000,4219.000000000
1694534688.642919,609000.000000000,4167.000000000
1694534688.695673,610000.000000000,3646.000000000
1694534688.751064,611000.000000000,8854.000000000
1694534688.811329,612000.000000000,4063.000000000
1694534688.870808,613000.000000000,5156.000000000
1694534688.930910,614000.000000000,4167.000000000
1694534688.990086,615000.000000000,4271.000000000
1694534689.119112,616000.000000000,4688.000000000
1694534689.119167,617000.000000000,4584.000000000
1694534689.170320,618000.000000000,4375.000000000
1694534689.248239,619000.000000000,3802.000000000
1694534689.289579,620000.000000000,4010.000000000
1694534689.350239,621000.000000000,4062.000000000
1694534689.410454,622000.000000000,4532.000000000
1694534689.469841,623000.000000000,3854.000000000
1694534689.531476,624000.000000000,3698.000000000
1694534689.591072,625000.000000000,4375.000000000
1694534689.652689,626000.000000000,4323.000000000
1694534689.712967,627000.000000000,4531.000000000
1694534689.775146,628000.000000000,4115.000000000
1694534689.834642,629000.000000000,4271.000000000
1694534689.896773,630000.000000000,4114.000000000
1694534689.957698,631000.000000000,4323.000000000
1694534690.019434,632000.000000000,4636.000000000
1694534690.080058,633000.000000000,4011.000000000
1694534690.141968,634000.000000000,4115.000000000
