__time,/time/dim,/time/time
1694537095.859749,650000.000000000,316307.000000000
1694537095.929543,651000.000000000,315942.000000000
1694537096.000014,652000.000000000,325994.000000000
1694537096.070113,653000.000000000,330473.000000000
1694537096.140335,654000.000000000,354016.000000000
1694537096.211466,655000.000000000,324692.000000000
1694537096.281290,656000.000000000,326619.000000000
1694537096.351985,657000.000000000,324536.000000000
1694537096.422606,658000.000000000,332088.000000000
1694537096.493483,659000.000000000,331932.000000000
1694537096.565260,660000.000000000,385110.000000000
1694537096.635872,661000.000000000,325370.000000000
1694537096.706931,662000.000000000,332609.000000000
1694537096.778154,663000.000000000,330682.000000000
1694537096.849521,664000.000000000,339119.000000000
1694537096.920988,665000.000000000,320265.000000000
1694537096.992479,666000.000000000,323963.000000000
1694537097.064071,667000.000000000,331411.000000000
1694537097.135906,668000.000000000,329796.000000000
1694537097.207939,669000.000000000,331828.000000000
1694537097.280030,670000.000000000,327661.000000000
1694537097.351988,671000.000000000,330421.000000000
1694537097.424546,672000.000000000,391360.000000000
1694537097.496750,673000.000000000,338338.000000000
1694537097.569098,674000.000000000,336724.000000000
1694537097.641687,675000.000000000,332921.000000000
1694537097.714225,676000.000000000,332609.000000000
1694537097.786969,677000.000000000,343495.000000000
1694537097.859727,678000.000000000,346307.000000000
1694537097.932747,679000.000000000,332817.000000000
1694537098.005700,680000.000000000,341984.000000000
1694537098.078743,681000.000000000,331880.000000000
1694537098.152080,682000.000000000,340890.000000000
1694537098.225351,683000.000000000,333130.000000000
1694537098.299066,684000.000000000,331880.000000000
1694537098.373140,685000.000000000,422611.000000000
1694537098.446854,686000.000000000,332922.000000000
1694537098.520578,687000.000000000,331775.000000000
1694537098.594501,688000.000000000,344589.000000000
1694537098.668830,689000.000000000,332557.000000000
1694537098.743159,690000.000000000,340318.000000000
1694537098.817304,691000.000000000,356828.000000000
1694537098.891563,692000.000000000,347193.000000000
1694537098.965803,693000.000000000,345109.000000000
1694537099.040683,694000.000000000,385110.000000000
1694537099.115147,695000.000000000,348963.000000000
1694537099.189905,696000.000000000,332869.000000000
1694537099.265599,697000.000000000,330526.000000000
1694537099.339748,698000.000000000,339537.000000000
1694537099.414777,699000.000000000,332089.000000000
1694537099.489938,700000.000000000,329901.000000000
1694537099.565163,701000.000000000,345162.000000000
1694537099.640822,702000.000000000,346724.000000000
1694537099.716353,703000.000000000,364328.000000000
1694537099.792164,704000.000000000,342766.000000000
1694537099.867840,705000.000000000,383130.000000000
1694537099.943598,706000.000000000,347661.000000000
1694537100.019827,707000.000000000,345474.000000000
1694537100.095580,708000.000000000,332088.000000000
1694537100.172002,709000.000000000,371308.000000000
1694537100.248138,710000.000000000,360891.000000000
1694537100.325349,711000.000000000,331411.000000000
1694537100.401818,712000.000000000,347401.000000000
1694537100.477535,713000.000000000,353183.000000000
1694537100.554350,714000.000000000,343443.000000000
1694537100.631175,715000.000000000,343651.000000000
1694537100.708128,716000.000000000,328754.000000000
1694537100.785142,717000.000000000,358079.000000000
1694537100.861941,718000.000000000,349015.000000000
1694537100.938970,719000.000000000,359328.000000000
1694537101.016415,720000.000000000,382453.000000000
1694537101.093840,721000.000000000,342193.000000000
1694537101.171391,722000.000000000,348078.000000000
1694537101.248979,723000.000000000,350421.000000000
1694537101.326700,724000.000000000,340526.000000000
1694537101.404531,725000.000000000,357713.000000000
1694537101.482464,726000.000000000,362558.000000000
1694537101.560532,727000.000000000,367037.000000000
1694537101.638658,728000.000000000,351151.000000000
1694537101.716844,729000.000000000,343286.000000000
1694537101.795378,730000.000000000,353860.000000000
1694537101.873594,731000.000000000,356099.000000000
1694537101.952198,732000.000000000,370995.000000000
1694537102.030742,733000.000000000,358130.000000000
1694537102.109249,734000.000000000,346880.000000000
1694537102.188169,735000.000000000,380058.000000000
1694537102.266289,736000.000000000,355474.000000000
1694537102.345266,737000.000000000,347141.000000000
1694537102.424337,738000.000000000,388652.000000000
1694537102.503057,739000.000000000,354797.000000000
1694537102.582438,740000.000000000,340942.000000000
1694537102.662318,741000.000000000,358078.000000000
1694537102.740949,742000.000000000,361672.000000000
1694537102.820324,743000.000000000,387402.000000000
1694537102.899576,744000.000000000,361256.000000000
1694537102.979537,745000.000000000,387453.000000000
1694537103.059659,746000.000000000,363443.000000000
1694537103.139736,747000.000000000,362714.000000000
1694537103.219634,748000.000000000,350214.000000000
1694537103.300044,749000.000000000,360422.000000000
1694537103.380648,750000.000000000,401777.000000000
1694537103.461406,751000.000000000,361933.000000000
1694537103.542145,752000.000000000,364381.000000000
1694537103.622839,753000.000000000,363235.000000000
1694537103.704779,754000.000000000,361463.000000000
1694537103.784858,755000.000000000,377037.000000000
1694537103.865892,756000.000000000,366724.000000000
1694537103.947177,757000.000000000,371308.000000000
1694537104.028593,758000.000000000,395006.000000000
1694537104.109951,759000.000000000,356360.000000000
1694537104.191832,760000.000000000,372975.000000000
1694537104.273254,761000.000000000,376100.000000000
1694537104.354956,762000.000000000,368808.000000000
1694537104.436986,763000.000000000,357193.000000000
1694537104.519190,764000.000000000,368756.000000000
1694537104.601024,765000.000000000,350578.000000000
1694537104.684477,766000.000000000,373652.000000000
1694537104.766139,767000.000000000,378287.000000000
1694537104.848580,768000.000000000,355683.000000000
1694537104.931376,769000.000000000,364432.000000000
1694537105.014021,770000.000000000,384068.000000000
1694537105.096860,771000.000000000,388183.000000000
1694537105.179391,772000.000000000,374172.000000000
1694537105.262139,773000.000000000,358287.000000000
1694537105.345491,774000.000000000,376829.000000000
1694537105.428508,775000.000000000,391464.000000000
1694537105.511936,776000.000000000,373496.000000000
1694537105.594945,777000.000000000,369589.000000000
1694537105.678128,778000.000000000,358860.000000000
1694537105.761756,779000.000000000,360110.000000000
1694537105.845225,780000.000000000,357297.000000000
1694537105.929375,781000.000000000,377714.000000000
1694537106.013080,782000.000000000,384745.000000000
1694537106.096969,783000.000000000,366255.000000000
1694537106.181020,784000.000000000,378443.000000000
1694537106.265168,785000.000000000,360057.000000000
1694537106.349437,786000.000000000,377558.000000000
1694537106.434669,787000.000000000,1137205.000000000
1694537106.519338,788000.000000000,374433.000000000
1694537106.603986,789000.000000000,367349.000000000
1694537106.688884,790000.000000000,384329.000000000
1694537106.774055,791000.000000000,383026.000000000
1694537106.858907,792000.000000000,384172.000000000
1694537106.943984,793000.000000000,384693.000000000
1694537107.029058,794000.000000000,401986.000000000
1694537107.114259,795000.000000000,373547.000000000
1694537107.199778,796000.000000000,387454.000000000
1694537107.285014,797000.000000000,381985.000000000
1694537107.370931,798000.000000000,417298.000000000
1694537107.456760,799000.000000000,389017.000000000
1694537107.542516,800000.000000000,372245.000000000
1694537107.628538,801000.000000000,397975.000000000
1694537107.714436,802000.000000000,396881.000000000
1694537107.801774,803000.000000000,399641.000000000
1694537107.888106,804000.000000000,385579.000000000
1694537107.974387,805000.000000000,392818.000000000
1694537108.060709,806000.000000000,417558.000000000
1694537108.147047,807000.000000000,381152.000000000
1694537108.233673,808000.000000000,376048.000000000
1694537108.321814,809000.000000000,556623.000000000
1694537108.408078,810000.000000000,384849.000000000
1694537108.494930,811000.000000000,389850.000000000
1694537108.582214,812000.000000000,387662.000000000
1694537108.669289,813000.000000000,393496.000000000
